15180	Jacobhk	11/11/2019 9:05:58 AM	247160	245969-0 887273-0 605721-0 355003-0 483722-0 190134-0 118633-0 727111-0 294278-0 226457-0 685734-1 899577-0 809482-0 540698-0 816196-0 986629-0 152021-0 418535-0 760908-0 276859-0 485830-0
3292	Bargaintrail	11/11/2019 9:05:58 AM	226143 226067 226145 226069	225910-1 668530-0 440057-0 464176-0 735792-0 726703-0 132875-0 801219-0 934324-0 815586-0 552870-0 831902-0 927396-0 451873-0 700984-0 276699-0 576793-0 231167-0 665401-0 120927-0 978383-0
7468	Crescent231	11/11/2019 9:05:58 AM	226135 226054 226057 227960 233168 233900 231475 236034	236036-0 620133-0 207625-0 866122-0 994112-0 502720-0 314420-0 540995-0 297969-0 623366-0 580038-0 840171-0 553097-1 707561-0 161247-0 263867-0 642974-0 226598-0 314142-0 923448-0 978767-0
14851	Insanelake	11/11/2019 9:05:58 AM	248741 250424 248720 248748 248740 252296 250747	252274-0 732373-0 415957-0 323508-0 461833-0 137425-0 992195-0 794921-0 606314-0 525056-0 537602-0 290633-0 993733-0 423734-0 125004-1 571312-0 974453-0 402801-0 621448-0 412657-0 695653-0
36736	Zizou80	11/11/2019 9:05:58 AM	239369 239490 239382	239384-0 692698-0 419028-0 735091-0 449698-0 612938-0 445139-0 913794-0 316784-0 851760-0 324417-0 795383-0 735135-0 880013-0 423222-0 272395-0 199164-1 445581-0 453338-0 594595-0 550431-0
28887	Sak1676	11/11/2019 9:05:58 AM	247151 247116 247028 248768 250553 248737 249870 248761 248730 248723 248767 248736	248760-1 446619-0 653604-0 667965-0 627345-0 149570-0 602620-0 591537-0 599024-0 528662-0 941986-0 787312-0 234540-0 271888-0 228465-0 819153-0 588274-0 216975-0 756377-0 659196-0 442526-0
14061	Hlk151	11/11/2019 9:05:58 AM	228059 227996 228065 237839 236101 237806 243245 243137 243136 248590	251823-0 881116-0 235630-0 727793-0 212058-0 460052-0 218806-0 257878-0 370638-0 584303-0 873103-0 344005-1 565332-0 950147-0 906049-0 901985-0 508012-0 613136-0 531825-0 869025-0 327109-0
9985	Eaton1972	11/11/2019 9:05:58 AM	240853 242082	243254-0 663599-0 160228-0 811816-1 380625-0 802101-0 962244-0 123112-0 373724-0 367643-0 989001-0 341730-0 259281-0 910834-0 909050-0 508616-0 920996-0 444146-0 223770-0 381487-0 564609-0
17406	Karlitos79	11/11/2019 9:05:58 AM	226106 225144 225373 225178 230286 227817 233912 233294 233048 230814 236089 233210 236098	236010-0 412118-0 979750-0 754669-0 610364-0 531419-0 959417-0 334461-0 969654-0 638802-0 942602-0 948447-0 583282-0 831139-0 483437-0 947033-0 594671-0 468337-0 751605-1 813787-0 357349-0
19474	Lilminxster	11/11/2019 9:05:58 AM	238644 237797 237625 237746 237780 237792 233733 237801	241239-0 228779-0 564791-0 952849-0 340399-0 742623-0 567053-0 323260-0 109171-0 251837-0 138478-0 149092-0 875909-0 775607-1 230453-0 174437-0 799922-0 128667-0 521936-0 489210-0 504485-0
32104	Sunrise2le	11/11/2019 9:05:58 AM	238528 238549 239492 239371 239380	239401-0 449779-0 909507-0 785657-0 169783-0 383391-1 714092-0 663987-0 903259-0 129591-0 521918-0 944208-0 221962-0 656094-0 344088-0 469358-0 117412-0 413003-0 726943-0 554854-0 105701-0
27691	Reppiks	11/11/2019 9:05:58 AM	239550	242509-0 271837-0 127943-0 279111-0 426865-0 300030-0 655639-0 684398-0 474081-0 142682-0 997785-0 228491-0 744807-0 187067-0 185487-0 534963-0 351731-1 540708-0 831084-0 810676-0 747144-0
34859	Vanstranden	11/11/2019 9:05:58 AM	227855 227856	230995-0 337701-0 269395-0 916787-1 485699-0 348138-0 118045-0 149996-0 172705-0 934884-0 311686-0 674767-0 797059-0 346867-0 141012-0 129918-0 299192-0 894351-0 679046-0 679832-0 160785-0
10259	Elegamer	11/11/2019 9:05:58 AM	233515 233263 233799 231229 233166 233333 233669 233361 233375 234074 233389 232670 230903 233417 233445 230917 233598 241083 241742 238855 238987 238775 245578 247081 247022 246944 247405 245550 245692 245577 245685 245445 245569 247425 247006 247142 248375 247128 247033 247421 245589 247127 247808 250026 250688 250689 249960 250117 251835 248620	255455-0 112536-0 404098-0 803925-0 279605-0 440116-0 733566-0 888985-0 583723-0 658002-0 711500-0 395480-0 837353-0 216504-0 720404-0 846740-1 342546-0 733644-0 758080-0 853858-0 565897-0
20230	Luvmonkey	11/11/2019 9:05:58 AM	239269	239276-0 218243-0 105556-0 945229-0 851156-0 204659-0 707196-1 235791-0 819013-0 913236-0 101520-0 979266-0 104876-0 623136-0 411106-0 351865-0 495047-0 507949-0 879813-0 338517-0 760415-0
6714	Ciglik	11/11/2019 9:05:58 AM	253762	259058-0 488184-0 493943-0 697967-0 421557-0 575518-0 443316-1 143765-0 275744-0 549934-0 374440-0 323102-0 775602-0 388938-0 958893-0 318782-0 432583-0 512631-0 427888-0 576877-0 357157-0
4185	Billiepi	11/11/2019 9:05:58 AM	227660 226065 252877 250800	253357-0 882035-0 331262-0 881746-0 503527-0 207498-0 897649-0 328515-0 121225-0 278507-0 712262-1 120770-0 112160-0 559346-0 330313-0 816604-0 654683-0 691379-0 386690-0 843301-0 585505-0
4420	Blausability	11/11/2019 9:05:58 AM	231025	232549-0 167822-0 940456-0 823064-0 441140-0 984428-0 552092-0 457080-0 883134-0 207055-0 288044-0 363027-0 805137-0 248257-0 840463-0 868032-0 241823-1 133709-0 931121-0 860824-0 850098-0
27564	Redzell75	11/11/2019 9:05:58 AM	242126	243295-0 104790-0 735663-0 716603-0 540833-0 110342-0 796730-0 343759-0 300602-0 305184-0 818650-0 494344-0 991029-0 689115-0 438536-0 112033-0 436773-0 217249-0 871754-0 449145-1 589155-0
2781	Atxman	11/11/2019 9:05:58 AM	243335 243337 242446 243429 243338 243339 243433 243342 243037 244822 243344	243435-0 906399-0 273865-0 680073-0 887681-1 461200-0 695494-0 792554-0 697640-0 897687-0 998236-0 333518-0 789292-0 669583-0 618010-0 899339-0 531528-0 420334-0 443713-0 459947-0 127204-0
1167	Admiswoop0	11/11/2019 9:05:58 AM	243481	244704-0 986859-0 735778-0 308999-0 786689-0 576373-0 289188-0 953633-0 529931-0 320744-0 731761-0 134916-0 779924-0 289414-0 684848-0 459711-0 182244-0 643716-0 981231-0 705520-0 719167-1
4354	Blackg0blin	11/11/2019 9:05:58 AM	251902	248471-1 143415-0 199648-0 202912-0 119759-0 352243-0 466553-0 676361-0 634449-0 307396-0 219699-0 103419-0 767769-0 788670-0 389460-0 761263-0 994646-0 555688-0 463013-0 554403-0 714229-0
13852	Heriz	11/11/2019 9:05:58 AM	255967	252251-0 438684-0 294373-0 583748-0 424125-0 811965-0 709851-0 152486-0 138761-0 947981-0 358503-1 946254-0 207218-0 929430-0 975964-0 696505-0 802940-0 957790-0 748724-0 619849-0 426628-0
32499	Sydneyshae	11/11/2019 9:05:58 AM	230261 228972 229736 229203 229724 230310 227987 229737 228054 227988 228963 228962 230218 229796 227990 228062 228055 229367 228065 230011 228066 230483 230735 232501 230900 232480 231418 231510 233557 233866 231456 233811 230932 231055 232793 235982 236078 237352 233735 236100 237519 237608 239329 238446 236102 238439 238432 236010 233523 237478	236011-0 711671-0 561349-0 476665-0 756852-0 895861-0 784133-0 663483-0 386542-0 686776-0 767030-0 949136-1 531673-0 838883-0 288905-0 962743-0 898012-0 522789-0 469960-0 623683-0 573772-0
37106	paradise_11	11/11/2019 9:05:58 AM	227972 253785	253802-0 691028-0 191872-0 578741-0 100620-0 217156-0 916830-0 250944-0 369113-0 630394-0 849725-0 550231-0 676803-0 999605-1 962363-0 974592-0 258095-0 432884-0 968088-0 334138-0 567041-0
20289	Lyubov	11/11/2019 9:05:58 AM	236067 239482 240899 239490 239492	239502-0 614714-0 544254-0 514863-0 218858-0 201728-0 966106-1 264875-0 515272-0 866978-0 477097-0 191608-0 553982-0 972288-0 229481-0 197902-0 615488-0 789859-0 112972-0 669602-0 694132-0
5897	Carslawp	11/11/2019 9:05:58 AM	241861	240468-0 455629-0 414714-0 724410-0 912639-0 911531-0 348893-0 758777-0 221728-0 882259-0 223038-0 429944-0 657080-0 115764-0 449698-0 288842-0 628354-0 875622-0 845361-0 486260-1 566791-0
2118	Andy263	11/11/2019 9:05:58 AM	227961 230312 227962	229734-0 131988-0 956471-0 639976-0 766386-0 442661-0 199921-0 822348-0 656607-0 523230-0 798650-0 920611-0 709541-0 463546-0 328846-0 241210-0 144390-1 277689-0 714157-0 344570-0 881311-0
12408	Gignilliat	11/11/2019 9:05:58 AM	229731	229156-0 989144-0 732064-0 961931-0 664618-0 378696-0 823252-0 449770-0 600254-0 718985-0 791701-0 677436-0 184010-0 704250-0 607118-0 147968-0 881212-0 298999-0 630378-0 744121-0 186524-1
32637	Tamega	11/11/2019 9:05:58 AM	236134 237886	236139-0 120476-0 432234-0 336280-0 222170-0 676757-0 189697-0 371770-0 614430-0 567922-0 921222-0 145866-0 273695-0 553392-0 891782-0 152661-0 633351-1 447413-0 168466-0 387524-0 836716-0
2181	Angel1612	11/11/2019 9:05:58 AM	250805 253489 252311 255973 250906 253366 253895	256896-0 199210-0 583571-0 260604-0 630733-0 924880-0 282086-0 672545-0 200909-0 588945-0 618118-0 773976-0 401340-0 880900-0 744807-1 343541-0 410910-0 868397-0 967604-0 508547-0 558143-0
30009	Shane79	11/11/2019 9:05:58 AM	251888	252860-0 841370-0 847267-0 516475-0 328285-0 667149-1 946486-0 425031-0 869568-0 860554-0 120297-0 697845-0 245852-0 449783-0 935628-0 876105-0 553142-0 597198-0 709576-0 494851-0 776824-0
6420	Chickeye	11/11/2019 9:05:58 AM	229257	229313-0 572923-0 121924-0 129519-0 327780-0 837501-0 262136-0 224716-1 404882-0 887079-0 612857-0 941925-0 733459-0 265313-0 119986-0 572278-0 786748-0 938779-0 132031-0 998710-0 941455-0
30236	Shopbot131a	11/11/2019 9:05:58 AM	250888 250904	253883-0 197523-0 442336-0 101155-0 147699-0 636108-0 471297-0 343959-0 575465-0 691754-0 522789-0 354840-0 781307-0 326419-0 326188-0 194585-0 908213-1 929968-0 676220-0 465456-0 386344-0
12345	Ggtri21	11/11/2019 9:05:58 AM	247083	246946-0 263380-0 529443-0 442672-0 899319-0 616131-0 126927-0 292235-0 813024-0 121880-1 380546-0 356749-0 835129-0 751113-0 351615-0 439731-0 716778-0 262900-0 900563-0 865402-0 861240-0
9542	Dowtrader	11/11/2019 9:05:58 AM	243439 243453	246005-0 995601-0 418961-0 764445-0 659120-0 180020-0 908496-0 739925-0 479063-0 278705-1 487971-0 628447-0 195705-0 272420-0 413050-0 698534-0 112636-0 849051-0 688519-0 620665-0 740609-0
6938	Cmcdowell	11/11/2019 9:05:58 AM	246013 246014 246019 245948 246021	250056-0 229766-0 987179-0 106009-0 766499-0 630263-0 628815-0 982955-0 199777-1 430516-0 527159-0 419755-0 628141-0 630617-0 656243-0 304025-0 322223-0 120345-0 272481-0 468810-0 766463-0
16211	Jlopezot	11/11/2019 9:05:58 AM	241516 244839 244738 244306	244833-0 879425-0 492691-0 457679-0 252208-0 717585-0 356396-0 412884-0 384289-0 792399-0 925072-0 503494-0 246015-0 441596-0 159605-1 659093-0 811153-0 825294-0 949346-0 403324-0 232199-0
16405	Jogurth	11/11/2019 9:05:58 AM	250614	250615-0 123599-0 828837-0 317734-0 693769-0 797781-0 262441-0 963518-0 268691-0 447365-0 336100-0 349622-0 357451-0 552351-0 417028-0 445042-0 868312-0 518726-1 344351-0 923926-0 597645-0
24613	Nyisland	11/11/2019 9:05:58 AM	229691	229711-0 316064-0 159639-0 909987-0 451508-0 265508-0 521220-0 436811-0 842753-0 414950-0 294602-1 982513-0 717068-0 523574-0 546135-0 427828-0 743956-0 839553-0 259819-0 501998-0 589696-0
12999	Griepy	11/11/2019 9:05:58 AM	226009 226013 229738 229713 229715 229716 232606 243138	251906-0 387015-0 352100-0 322584-0 613527-0 273487-0 566313-0 788676-0 692316-0 912080-0 469375-0 355715-0 808184-0 600968-0 909492-1 172123-0 227002-0 195237-0 623271-0 106272-0 926805-0
31703	Steptown	11/11/2019 9:05:58 AM	238783 240970 238956 239061 238914	238788-0 320104-0 879579-0 208726-0 199103-0 514557-0 136822-0 391119-0 570435-0 401150-0 245830-0 202203-0 798927-0 322620-1 231682-0 656303-0 681253-0 892504-0 784096-0 868621-0 910775-0
31710	Sternstein	11/11/2019 9:05:58 AM	252311	253412-0 713358-0 467125-0 275815-0 354008-0 353459-0 110189-0 245547-0 205650-0 828318-0 426297-1 586090-0 676984-0 802311-0 331566-0 190627-0 116757-0 433629-0 850380-0 998856-0 809518-0
22597	Mmaarrggoo	11/11/2019 9:05:58 AM	253763 253773 253894	253794-0 563801-0 338028-0 655724-0 763785-0 718061-0 563484-0 982951-0 819389-0 391531-0 214147-0 236902-0 642661-0 908070-0 496186-0 736849-0 551263-0 306914-0 794718-1 875532-0 457088-0
9839	Dumgrl	11/11/2019 9:05:58 AM	242237	243480-0 430210-0 653189-0 334814-0 667070-0 195457-0 581651-0 445207-0 638936-0 434322-0 420531-0 113612-0 525417-0 676227-0 849055-1 999130-0 727095-0 539187-0 887137-0 629019-0 713499-0
11246	Firestar87	11/11/2019 9:05:58 AM	228024 227949 228026 229185 228027 229372 227875 227825	227957-0 271909-0 110190-0 403239-0 179137-0 435367-0 340796-0 373688-0 273225-0 136198-0 189458-1 520568-0 243878-0 815372-0 443552-0 522478-0 580024-0 168504-0 827925-0 345641-0 492307-0
37171	skicat359	11/11/2019 9:05:58 AM	229504	229067-0 899248-0 753745-0 104324-0 159710-0 452281-0 491454-0 837696-0 192612-0 313332-0 731681-0 811377-0 270642-0 835484-0 794423-0 697674-0 740043-0 334770-0 705755-0 132535-0 809104-1
26447	Poshmoth	11/11/2019 9:05:58 AM	259058 259034 259033	259035-0 183621-0 340626-0 995055-0 830205-0 401269-0 612113-0 679393-0 655292-0 234427-0 778775-0 534941-0 794780-0 503350-0 781904-0 374410-0 253741-1 779409-0 704022-0 680736-0 341850-0
34868	Vareland	11/11/2019 9:05:58 AM	255967	252251-0 267792-0 591093-0 409620-0 626125-0 559981-0 241302-0 323418-1 761141-0 479138-0 192694-0 405579-0 121165-0 352643-0 995160-0 365272-0 737459-0 834814-0 255063-0 844088-0 617662-0
11683	Freesianer	11/11/2019 9:05:58 AM	227675 229174	228061-0 782737-0 968166-0 907584-0 885043-0 212295-0 647018-0 346366-0 590828-0 453655-0 492360-0 619694-0 112947-0 644246-0 791222-0 100557-0 250606-0 278213-0 464535-1 876482-0 479081-0
9848	Dunedog	11/11/2019 9:05:58 AM	230264 229076 228018 228017 229400	228020-0 550801-0 159657-0 910884-0 818177-0 239644-0 678646-0 694581-0 383313-0 514172-0 612793-0 351126-0 266436-1 782449-0 145404-0 314788-0 398877-0 985793-0 755880-0 116745-0 882696-0
15060	Iwantphone	11/11/2019 9:05:58 AM	227930	229951-0 855681-0 284262-0 666535-0 588865-0 877968-0 654700-0 487386-0 671851-0 713590-0 986716-0 315562-0 106892-0 862426-1 265365-0 665125-0 844298-0 909000-0 325519-0 647796-0 145312-0
33341	Thomass90	11/11/2019 9:05:58 AM	225555 225554	229174-0 896756-0 841847-0 810901-1 121518-0 751528-0 295375-0 472962-0 608787-0 733024-0 651090-0 554835-0 420248-0 859337-0 493701-0 745801-0 303216-0 325500-0 625857-0 159123-0 745113-0
17229	Kainzdreas	11/11/2019 9:05:58 AM	225440	225460-0 594585-0 730000-0 907174-0 902417-0 940675-0 161886-0 713798-0 815670-1 338189-0 219495-0 603225-0 703265-0 876395-0 594950-0 207529-0 824197-0 470028-0 941408-0 318093-0 969391-0
20690	Mamamando	11/11/2019 9:05:58 AM	229377	229460-1 226861-0 708867-0 478408-0 946825-0 402194-0 891119-0 877724-0 126599-0 203993-0 223146-0 675667-0 542367-0 320086-0 704432-0 378419-0 304401-0 228560-0 553400-0 662289-0 380454-0
22173	Mikeheather	11/11/2019 9:05:58 AM	231510	251859-0 673161-0 158730-0 748692-0 303587-0 592393-0 330996-0 148878-0 494657-0 454787-0 966889-1 610787-0 332446-0 588834-0 580388-0 890489-0 513071-0 482196-0 954238-0 174420-0 153086-0
6791	Ckindinner	11/11/2019 9:05:58 AM	243262 247441 248458 248448	251838-0 745469-0 710428-0 233214-0 855510-0 820114-0 352565-0 295255-0 266329-1 995327-0 239271-0 210486-0 496458-0 843451-0 165377-0 453481-0 591512-0 421281-0 292891-0 553035-0 938046-0
20283	Lyrica	11/11/2019 9:05:58 AM	240949 243402 243481 245963	245966-0 938241-0 103879-0 848794-0 801255-0 563645-0 142918-0 168197-0 282617-0 329238-0 963255-0 756765-0 429979-0 577282-0 121233-0 627314-0 174136-0 759056-0 499384-0 527118-1 587444-0
5146	Brownmoose	11/11/2019 9:05:58 AM	245958 249841 249737 249738 249843 249844 249742 249743 249747 249749 249750 249847 249751 249849 249756 249863 249864 249776 249791 248783 248786 249797 249878 251874 249901 251877 251880 250425 251879 251830 250428 250876 253308 250904 250908 250909 250911 250833 253287 253418	250850-0 220736-0 776081-0 834520-0 991908-0 958872-0 148147-0 459937-0 975982-0 569135-0 863591-0 556299-0 187772-0 498408-0 676042-0 130265-0 192680-0 373931-0 999541-1 742810-0 140947-0
17729	Kelzx21x	11/11/2019 9:05:58 AM	237824	237819-0 871258-0 711984-0 994590-0 195012-0 661302-0 295946-0 946796-0 459126-0 557320-0 868360-0 176488-0 840171-0 562419-0 807454-0 711657-0 580467-0 672836-0 615722-0 210506-1 760137-0
33531	Timoysan	11/11/2019 9:05:58 AM	233569 239017	242569-0 935321-0 749792-0 739005-0 836481-0 284740-0 830408-0 913990-0 130577-0 818733-0 340413-0 757165-0 439060-0 397030-0 510726-1 439889-0 675420-0 410735-0 908627-0 157916-0 747883-0
6313	Cheekychase	11/11/2019 9:05:58 AM	229756 229695	229733-0 757379-0 429047-0 561131-0 602503-0 873119-0 508862-0 330121-0 938612-0 635627-0 311070-0 624691-0 584894-0 810175-0 952660-0 120176-0 929695-0 264595-0 831503-0 400821-0 530555-1
14896	Iqbal7275	11/11/2019 9:05:58 AM	222732 222731	224319-0 810985-0 445713-0 152421-0 737251-0 532823-0 497122-0 146076-0 264344-0 444791-0 169473-0 109662-0 594351-0 379991-0 177984-0 514976-0 311276-0 518067-1 600355-0 990127-0 960390-0
14006	Hinze4	11/11/2019 9:05:58 AM	222681 226051	235997-1 721599-0 291523-0 989053-0 942715-0 881942-0 604411-0 405732-0 283587-0 823439-0 971709-0 714125-0 673497-0 274127-0 586512-0 146306-0 942532-0 412441-0 471029-0 863037-0 114084-0
11662	Fredfest	11/11/2019 9:05:58 AM	243442	243354-0 228247-0 424269-0 204682-0 671018-0 898758-0 723316-0 351667-0 311244-0 430642-0 716883-0 705007-0 111943-1 366776-0 257625-0 375701-0 308570-0 599030-0 291737-0 613327-0 355378-0
986	Abpeddler	11/11/2019 9:05:58 AM	252329 250882	252224-0 427252-0 723997-1 214615-0 192303-0 890073-0 713918-0 142570-0 992479-0 573928-0 179038-0 495597-0 669007-0 737504-0 692312-0 876988-0 138249-0 320172-0 863541-0 545023-0 271927-0
1105	Adam3875	11/11/2019 9:05:58 AM	224909 225617 232590 232591 232592 232598 232602	233738-0 669423-0 863873-0 270097-0 833873-0 735479-0 656282-0 218060-0 162129-0 211620-0 763585-0 183307-0 917501-0 677052-1 477100-0 532428-0 943826-0 519430-0 593370-0 615935-0 449020-0
6466	Chili22	11/11/2019 9:05:58 AM	239561 239567 239464	243313-0 228661-0 985000-1 854484-0 524702-0 936092-0 723515-0 516640-0 409141-0 448086-0 276052-0 850807-0 981512-0 291703-0 767251-0 367339-0 407552-0 393622-0 377382-0 370240-0 760907-0
25577	Peachyface	11/11/2019 9:05:58 AM	243318 243289	243172-0 502339-0 739938-0 187182-0 726321-0 287579-0 649601-0 911919-0 945404-0 525684-0 353325-0 578040-0 782448-0 762843-0 603619-0 939569-0 653450-0 781023-1 196060-0 751707-0 722317-0
5525	Byllyelanes	11/11/2019 9:05:58 AM	251859 251863 251867 251917	253322-0 588597-0 305919-1 729120-0 835377-0 799736-0 873827-0 919143-0 158022-0 882440-0 850807-0 947851-0 654432-0 267080-0 725258-0 465493-0 577125-0 841251-0 618881-0 492000-0 623834-0
2989	Azrael60	11/11/2019 9:05:58 AM	243038 242997 244339 242990 243442 243002 244306 243452 245963 249804 251837 249882 249812 250390 250433 250736 250742 253431 250757 250761 253465 253867 256968 253767 255482 253890 253901 253911 259015 259017 259056 259057 259058	259033-0 665825-0 458234-0 852128-0 106002-0 533647-0 515761-0 630303-0 796562-0 592494-0 106978-0 923265-0 477917-1 798528-0 515217-0 756405-0 565125-0 413316-0 855089-0 961508-0 133490-0
5984	Catturk	11/11/2019 9:05:58 AM	245889	247118-0 546881-0 200200-1 649138-0 524331-0 332535-0 876637-0 279372-0 282107-0 934896-0 797074-0 842413-0 640382-0 500034-0 195529-0 901402-0 331783-0 316138-0 790857-0 689280-0 945184-0
34659	Ulostenough	11/11/2019 9:05:58 AM	231454 231456 231529 231530 231462 237852 237469 237463 239077	251946-0 379501-0 602606-0 828563-0 579631-0 507639-0 795398-1 943405-0 774845-0 460770-0 390659-0 191318-0 269103-0 788328-0 698824-0 594860-0 162652-0 125547-0 235722-0 909358-0 817870-0
37237	wosten	11/11/2019 9:05:58 AM	242068 243198	243197-0 447631-0 851395-0 901868-0 549572-0 701988-0 778013-0 824449-0 775182-0 284867-0 945519-0 841061-0 767936-0 161253-0 905977-0 572434-0 216731-0 543553-0 617507-0 401137-0 697587-1
36305	Xzhuang	11/11/2019 9:05:58 AM	228955 231395 231409 231494 231244 232606 231300 231245 231536 231287 232618 231162 230768 231459 231295 237358 237351 237968 237359 237977 238397 237707 237417 239482 239358 240857 239383 240918 239548	239550-0 127531-0 505060-0 944480-0 351571-0 351134-1 680580-0 566658-0 720961-0 187055-0 172440-0 729661-0 678512-0 358319-0 246458-0 958271-0 794148-0 301325-0 240060-0 590177-0 265789-0
21175	Marvinkind	11/11/2019 9:05:58 AM	225766	225794-0 372638-0 719929-0 728579-0 255994-0 483473-1 892773-0 600615-0 323563-0 634016-0 198354-0 974992-0 407148-0 274618-0 753861-0 572409-0 750790-0 587273-0 767756-0 216019-0 121093-0
31107	Songbrd70	11/11/2019 9:05:58 AM	231510 231428 231361 233874 231515	231229-0 850741-0 444016-0 801085-0 431810-0 178665-0 671598-0 758639-1 295065-0 830912-0 807916-0 572867-0 139783-0 574984-0 291622-0 829838-0 241720-0 844875-0 235012-0 369130-0 573526-0
24885	Onemom1	11/11/2019 9:05:58 AM	224355 222478	225128-0 658028-0 837504-0 453618-0 238548-0 540590-0 379466-1 274736-0 693902-0 325214-0 529877-0 584292-0 230209-0 636026-0 575290-0 215720-0 833343-0 876073-0 562765-0 914015-0 149940-0
31739	Steven0133	11/11/2019 9:05:58 AM	252290 256005 252324 250871 253722	253733-0 871523-0 154417-0 449679-0 433473-0 439353-1 926530-0 712043-0 490335-0 936742-0 444883-0 579666-0 877314-0 411737-0 221626-0 554702-0 844164-0 982783-0 310021-0 435695-0 452376-0
33327	Thomas1234	11/11/2019 9:05:58 AM	243001	247444-0 381788-0 204706-0 479228-0 158839-0 980650-0 377182-0 135873-0 513945-0 469925-1 603800-0 946299-0 183214-0 782691-0 176655-0 911970-0 370540-0 456956-0 704615-0 381927-0 866939-0
11760	Frumpelrappe	11/11/2019 9:05:58 AM	238630	239354-0 983560-0 116661-0 835005-0 327886-0 559225-0 103394-0 982581-0 456416-0 509646-0 806300-0 652887-0 691065-0 964158-0 434649-0 734145-0 111270-0 355953-0 564734-0 803740-0 888186-1
16790	Jpxmk	11/11/2019 9:05:58 AM	225671	226151-0 116361-0 778486-0 474569-0 438375-0 816171-0 929610-0 676056-0 111946-0 720618-1 660961-0 401660-0 702342-0 111889-0 262014-0 199039-0 777817-0 839510-0 754537-0 102353-0 369585-0
2927	Axelreger	11/11/2019 9:05:58 AM	231244	231274-1 144880-0 954408-0 952264-0 721396-0 342441-0 757963-0 998738-0 429357-0 108909-0 868706-0 228041-0 385880-0 447271-0 857287-0 482725-0 125842-0 241566-0 599683-0 522438-0 826407-0
3073	Babyymui	11/11/2019 9:05:58 AM	229671	227934-0 417093-0 277397-0 791414-0 109078-0 476545-0 772414-0 733401-0 285393-0 282257-0 856710-0 265935-0 624632-0 163335-0 707865-0 378428-1 837803-0 865753-0 448586-0 758107-0 481961-0
29761	Seeya65	11/11/2019 9:05:58 AM	224754 224909 224929 226002 226009 227294 226013 229758 225648 229129 230016 233163 232486 230854 234028 238541 237968 237991 238589 237446 237359 237144 238545 237248 244449 244527 246914 249846 249847 249849 249851 249852 250108 249883 250664	252596-1 489669-0 865081-0 942739-0 113738-0 142388-0 425998-0 951496-0 314671-0 583844-0 678618-0 531468-0 585521-0 194068-0 968342-0 938468-0 809448-0 800255-0 304506-0 742573-0 422356-0
10024	Eckert5	11/11/2019 9:05:58 AM	244426 244433	247641-0 593105-0 975606-0 406894-0 339450-0 675468-0 509822-0 192338-0 561734-0 422052-0 806031-0 459272-0 150201-1 475093-0 756317-0 353685-0 658371-0 430974-0 333932-0 825765-0 301108-0
36120	Xander35	11/11/2019 9:05:58 AM	246970 247043	247123-0 333965-0 606087-0 887382-0 153355-0 839166-0 601645-0 690083-0 554582-0 511873-0 722460-0 739868-0 727762-0 335506-0 227417-1 617485-0 509437-0 869789-0 379804-0 857525-0 965206-0
8337	Dcflatliners	11/11/2019 9:05:58 AM	225449 225442 229513 242935	242523-0 133253-0 826792-0 150556-0 534613-0 743842-0 762171-0 727783-0 767089-0 810379-0 599064-0 997082-0 617720-0 439633-1 198493-0 959651-0 406688-0 477663-0 809438-0 833888-0 576150-0
34561	Tybeeisland	11/11/2019 9:05:58 AM	242959	243038-0 934771-0 372266-0 610648-0 303683-0 458847-0 139989-0 322929-0 721189-0 239778-0 549738-0 412947-1 569538-0 290936-0 117946-0 543865-0 393039-0 151359-0 627708-0 876148-0 871061-0
16326	Jocklizzy	11/11/2019 9:05:58 AM	232480 233739 233738 237136 237181 237141	237115-0 297220-0 228835-0 379211-1 315573-0 521153-0 145405-0 292939-0 814120-0 281363-0 650707-0 224499-0 984001-0 132585-0 826137-0 447075-0 354777-0 247357-0 520005-0 896948-0 420845-0
24665	Ocean24	11/11/2019 9:05:58 AM	242878 243437 243272	245993-0 416135-0 786047-0 354206-0 387166-0 415302-0 975739-0 891430-0 627736-0 894623-0 429655-0 989508-0 105113-0 854889-0 147770-0 783510-0 208780-0 766488-1 450382-0 215199-0 969418-0
20282	Lyonsk	11/11/2019 9:05:58 AM	231198 230998 232605	231341-0 415488-0 412945-0 181437-0 663140-0 738806-0 207657-0 575338-1 659995-0 657794-0 377429-0 609073-0 630795-0 412647-0 274003-0 280877-0 723808-0 339551-0 806399-0 164345-0 681783-0
25342	Partin77	11/11/2019 9:05:58 AM	250412 252052	250304-0 528074-0 324466-0 740355-0 290538-0 725867-0 435349-0 585373-0 863431-0 825864-0 466962-0 630857-1 643970-0 370510-0 254809-0 819845-0 305400-0 442327-0 155068-0 674206-0 756635-0
14245	Horace78	11/11/2019 9:05:58 AM	225671 226652 226650 226649 225546 225539 230216 228012	230343-0 685594-0 869055-0 203543-0 931974-0 474452-0 316912-0 120926-0 633259-0 861652-0 365950-0 226864-0 438129-0 143124-0 561746-0 729904-0 354420-0 719302-0 324570-1 427104-0 504684-0
16049	Jim708	11/11/2019 9:05:58 AM	243159	250429-0 682126-1 219466-0 712258-0 928438-0 790483-0 716418-0 937416-0 416842-0 261628-0 515621-0 266172-0 299466-0 137344-0 996039-0 438424-0 451317-0 122366-0 829790-0 368796-0 596916-0
